route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,brigade_id,vehicle_id,variant_id
8,3,3_13375160,"KARŁOWICE",0,838533,1,92,838533
8,3,3_13375164,"KARŁOWICE",0,838533,1,92,838533
8,3,3_13375168,"KARŁOWICE",0,838533,1,92,838533
8,3,3_13375173,"KARŁOWICE",0,838533,2,92,838533
8,3,3_13375177,"KARŁOWICE",0,838533,2,92,838533
8,3,3_13375181,"KARŁOWICE",0,838533,2,92,838533
8,3,3_13375185,"KARŁOWICE",0,838533,2,92,838533
8,3,3_13375189,"KARŁOWICE",0,838533,2,92,838533
8,3,3_13375195,"KARŁOWICE",0,838533,3,146,838533
8,3,3_13375199,"KARŁOWICE",0,838533,3,146,838533
8,3,3_13375203,"KARŁOWICE",0,838533,3,146,838533
8,3,3_13375207,"KARŁOWICE",0,838533,3,146,838533
8,3,3_13375211,"KARŁOWICE",0,838533,3,146,838533
8,3,3_13375217,"KARŁOWICE",0,838533,4,146,838533
8,3,3_13375221,"KARŁOWICE",0,838533,4,146,838533
8,3,3_13375225,"KARŁOWICE",0,838533,4,146,838533
8,3,3_13375229,"KARŁOWICE",0,838533,4,146,838533
8,3,3_13375233,"KARŁOWICE",0,838533,4,146,838533
8,3,3_13375235,"KARŁOWICE",0,838533,4,146,838533
8,3,3_13375239,"KARŁOWICE",0,838533,5,92,838533
8,3,3_13375243,"KARŁOWICE",0,838533,5,92,838533
8,3,3_13375247,"KARŁOWICE",0,838533,5,92,838533
8,3,3_13375251,"KARŁOWICE",0,838533,5,92,838533
8,3,3_13375255,"KARŁOWICE",0,838533,5,92,838533
8,3,3_13375260,"KARŁOWICE",0,838533,6,92,838533
8,3,3_13375264,"KARŁOWICE",0,838533,6,92,838533
8,3,3_13375268,"KARŁOWICE",0,838533,6,92,838533
8,3,3_13375272,"KARŁOWICE",0,838533,6,92,838533
8,3,3_13375276,"KARŁOWICE",0,838533,6,92,838533
8,3,3_13375282,"KARŁOWICE",0,838533,7,92,838533
8,3,3_13375286,"KARŁOWICE",0,838533,7,92,838533
8,3,3_13375290,"KARŁOWICE",0,838533,7,92,838533
8,3,3_13375294,"KARŁOWICE",0,838533,7,92,838533
8,3,3_13375300,"KARŁOWICE",0,838533,8,92,838533
8,3,3_13375304,"KARŁOWICE",0,838533,8,92,838533
8,3,3_13375308,"KARŁOWICE",0,838533,8,92,838533
8,3,3_13375312,"KARŁOWICE",0,838533,8,92,838533
8,3,3_13375316,"KARŁOWICE",0,838533,8,92,838533
8,3,3_13375320,"KARŁOWICE",0,838533,9,92,838533
8,3,3_13375324,"KARŁOWICE",0,838533,9,92,838533
8,3,3_13375328,"KARŁOWICE",0,838533,9,92,838533
8,3,3_13375332,"KARŁOWICE",0,838533,9,92,838533
8,3,3_13375336,"KARŁOWICE",0,838533,9,92,838533
8,3,3_13375344,"KARŁOWICE",0,838533,10,146,838533
8,3,3_13375348,"KARŁOWICE",0,838533,10,146,838533
8,3,3_13375352,"KARŁOWICE",0,838533,10,146,838533
8,3,3_13375356,"KARŁOWICE",0,838533,10,146,838533
8,3,3_13375360,"KARŁOWICE",0,838533,10,146,838533
8,3,3_13375364,"KARŁOWICE",0,838533,11,92,838533
8,3,3_13375368,"KARŁOWICE",0,838533,11,92,838533
8,3,3_13375372,"KARŁOWICE",0,838533,11,92,838533
8,3,3_13375376,"KARŁOWICE",0,838533,11,92,838533
8,3,3_13375380,"KARŁOWICE",0,838533,11,92,838533
8,3,3_13375277,"Zajezdnia GAJ",1,838556,6,92,838556
8,4,4_13378042,"KARŁOWICE",0,819451,10,146,819451
8,4,4_13377938,"Zajezdnia OŁBIN",1,822398,4,146,822398
8,4,4_13378063,"Zajezdnia OŁBIN",1,822398,10,146,822398
8,4,4_13377959,"Zajezdnia GAJ",0,835679,5,92,835679
8,4,4_13378020,"Zajezdnia GAJ",0,835679,8,92,835679
8,4,4_13378084,"Zajezdnia GAJ",0,835679,11,92,835679
8,4,4_13377855,"TARNOGAJ",1,837122,1,92,837122
8,4,4_13377859,"TARNOGAJ",1,837122,1,92,837122
8,4,4_13377863,"TARNOGAJ",1,837122,1,92,837122
8,4,4_13377867,"TARNOGAJ",1,837122,1,92,837122
8,4,4_13377871,"TARNOGAJ",1,837122,1,92,837122
8,4,4_13377876,"TARNOGAJ",1,837122,2,92,837122
8,4,4_13377880,"TARNOGAJ",1,837122,2,92,837122
8,4,4_13377884,"TARNOGAJ",1,837122,2,92,837122
8,4,4_13377888,"TARNOGAJ",1,837122,2,92,837122
8,4,4_13377892,"TARNOGAJ",1,837122,2,92,837122
8,4,4_13377898,"TARNOGAJ",1,837122,3,146,837122
8,4,4_13377902,"TARNOGAJ",1,837122,3,146,837122
8,4,4_13377906,"TARNOGAJ",1,837122,3,146,837122
8,4,4_13377910,"TARNOGAJ",1,837122,3,146,837122
8,4,4_13377914,"TARNOGAJ",1,837122,3,146,837122
8,4,4_13377920,"TARNOGAJ",1,837122,4,146,837122
8,4,4_13377924,"TARNOGAJ",1,837122,4,146,837122
8,4,4_13377928,"TARNOGAJ",1,837122,4,146,837122
8,4,4_13377932,"TARNOGAJ",1,837122,4,146,837122
8,4,4_13377936,"TARNOGAJ",1,837122,4,146,837122
8,4,4_13377942,"TARNOGAJ",1,837122,5,92,837122
8,4,4_13377946,"TARNOGAJ",1,837122,5,92,837122
8,4,4_13377950,"TARNOGAJ",1,837122,5,92,837122
8,4,4_13377954,"TARNOGAJ",1,837122,5,92,837122
8,4,4_13377958,"TARNOGAJ",1,837122,5,92,837122
8,4,4_13377963,"TARNOGAJ",1,837122,6,92,837122
8,4,4_13377967,"TARNOGAJ",1,837122,6,92,837122
8,4,4_13377971,"TARNOGAJ",1,837122,6,92,837122
8,4,4_13377975,"TARNOGAJ",1,837122,6,92,837122
8,4,4_13377981,"TARNOGAJ",1,837122,7,92,837122
8,4,4_13377985,"TARNOGAJ",1,837122,7,92,837122
8,4,4_13377989,"TARNOGAJ",1,837122,7,92,837122
8,4,4_13377993,"TARNOGAJ",1,837122,7,92,837122
8,4,4_13377997,"TARNOGAJ",1,837122,7,92,837122
8,4,4_13378003,"TARNOGAJ",1,837122,8,92,837122
8,4,4_13378007,"TARNOGAJ",1,837122,8,92,837122
8,4,4_13378011,"TARNOGAJ",1,837122,8,92,837122
8,4,4_13378015,"TARNOGAJ",1,837122,8,92,837122
8,4,4_13378019,"TARNOGAJ",1,837122,8,92,837122
8,4,4_13378023,"TARNOGAJ",1,837122,9,92,837122
8,4,4_13378027,"TARNOGAJ",1,837122,9,92,837122
8,4,4_13378031,"TARNOGAJ",1,837122,9,92,837122
8,4,4_13378035,"TARNOGAJ",1,837122,9,92,837122
8,4,4_13378039,"TARNOGAJ",1,837122,9,92,837122
8,4,4_13378043,"TARNOGAJ",1,837122,10,146,837122
8,4,4_13378047,"TARNOGAJ",1,837122,10,146,837122
8,4,4_13378051,"TARNOGAJ",1,837122,10,146,837122
8,4,4_13378055,"TARNOGAJ",1,837122,10,146,837122
8,4,4_13378059,"TARNOGAJ",1,837122,10,146,837122
8,4,4_13378067,"TARNOGAJ",1,837122,11,92,837122
8,4,4_13378071,"TARNOGAJ",1,837122,11,92,837122
8,4,4_13378075,"TARNOGAJ",1,837122,11,92,837122
8,4,4_13378079,"TARNOGAJ",1,837122,11,92,837122
8,4,4_13378083,"TARNOGAJ",1,837122,11,92,837122
8,4,4_13377853,"TARNOGAJ",1,837177,1,92,837177
8,4,4_13377874,"TARNOGAJ",1,837177,2,92,837177
8,4,4_13378001,"TARNOGAJ",1,837177,8,92,837177
8,4,4_13378021,"TARNOGAJ",1,837177,9,92,837177
8,4,4_13377854,"KARŁOWICE",0,838533,1,92,838533
8,4,4_13377858,"KARŁOWICE",0,838533,1,92,838533
8,4,4_13377862,"KARŁOWICE",0,838533,1,92,838533
8,4,4_13377866,"KARŁOWICE",0,838533,1,92,838533
8,4,4_13377870,"KARŁOWICE",0,838533,1,92,838533
8,4,4_13377875,"KARŁOWICE",0,838533,2,92,838533
8,4,4_13377879,"KARŁOWICE",0,838533,2,92,838533
8,4,4_13377883,"KARŁOWICE",0,838533,2,92,838533
8,4,4_13377887,"KARŁOWICE",0,838533,2,92,838533
8,4,4_13377891,"KARŁOWICE",0,838533,2,92,838533
8,4,4_13377897,"KARŁOWICE",0,838533,3,146,838533
8,4,4_13377901,"KARŁOWICE",0,838533,3,146,838533
8,4,4_13377905,"KARŁOWICE",0,838533,3,146,838533
8,4,4_13377909,"KARŁOWICE",0,838533,3,146,838533
8,4,4_13377913,"KARŁOWICE",0,838533,3,146,838533
8,4,4_13377919,"KARŁOWICE",0,838533,4,146,838533
8,4,4_13377923,"KARŁOWICE",0,838533,4,146,838533
8,4,4_13377927,"KARŁOWICE",0,838533,4,146,838533
8,4,4_13377931,"KARŁOWICE",0,838533,4,146,838533
8,4,4_13377935,"KARŁOWICE",0,838533,4,146,838533
8,4,4_13377937,"KARŁOWICE",0,838533,4,146,838533
8,4,4_13377941,"KARŁOWICE",0,838533,5,92,838533
8,4,4_13377945,"KARŁOWICE",0,838533,5,92,838533
8,4,4_13377949,"KARŁOWICE",0,838533,5,92,838533
8,4,4_13377953,"KARŁOWICE",0,838533,5,92,838533
8,4,4_13377957,"KARŁOWICE",0,838533,5,92,838533
8,4,4_13377962,"KARŁOWICE",0,838533,6,92,838533
8,4,4_13377966,"KARŁOWICE",0,838533,6,92,838533
8,4,4_13377970,"KARŁOWICE",0,838533,6,92,838533
8,4,4_13377974,"KARŁOWICE",0,838533,6,92,838533
8,4,4_13377978,"KARŁOWICE",0,838533,6,92,838533
8,4,4_13377984,"KARŁOWICE",0,838533,7,92,838533
8,4,4_13377988,"KARŁOWICE",0,838533,7,92,838533
8,4,4_13377992,"KARŁOWICE",0,838533,7,92,838533
8,4,4_13377996,"KARŁOWICE",0,838533,7,92,838533
8,4,4_13378002,"KARŁOWICE",0,838533,8,92,838533
8,4,4_13378006,"KARŁOWICE",0,838533,8,92,838533
8,4,4_13378010,"KARŁOWICE",0,838533,8,92,838533
8,4,4_13378014,"KARŁOWICE",0,838533,8,92,838533
8,4,4_13378018,"KARŁOWICE",0,838533,8,92,838533
8,4,4_13378022,"KARŁOWICE",0,838533,9,92,838533
8,4,4_13378026,"KARŁOWICE",0,838533,9,92,838533
8,4,4_13378030,"KARŁOWICE",0,838533,9,92,838533
8,4,4_13378034,"KARŁOWICE",0,838533,9,92,838533
8,4,4_13378038,"KARŁOWICE",0,838533,9,92,838533
8,4,4_13378046,"KARŁOWICE",0,838533,10,146,838533
8,4,4_13378050,"KARŁOWICE",0,838533,10,146,838533
8,4,4_13378054,"KARŁOWICE",0,838533,10,146,838533
8,4,4_13378058,"KARŁOWICE",0,838533,10,146,838533
8,4,4_13378062,"KARŁOWICE",0,838533,10,146,838533
8,4,4_13378066,"KARŁOWICE",0,838533,11,92,838533
8,4,4_13378070,"KARŁOWICE",0,838533,11,92,838533
8,4,4_13378074,"KARŁOWICE",0,838533,11,92,838533
8,4,4_13378078,"KARŁOWICE",0,838533,11,92,838533
8,4,4_13378082,"KARŁOWICE",0,838533,11,92,838533
8,4,4_13377979,"Zajezdnia GAJ",1,838556,6,92,838556
9,3,3_13373849,"SĘPOLNO",0,829970,1,147,829970
9,3,3_13373853,"SĘPOLNO",0,829970,1,147,829970
9,3,3_13373857,"SĘPOLNO",0,829970,1,147,829970
9,3,3_13373869,"SĘPOLNO",0,829970,2,147,829970
9,3,3_13373873,"SĘPOLNO",0,829970,2,147,829970
9,3,3_13373877,"SĘPOLNO",0,829970,2,147,829970
9,3,3_13373890,"SĘPOLNO",0,829970,3,92,829970
9,3,3_13373894,"SĘPOLNO",0,829970,3,92,829970
9,3,3_13373898,"SĘPOLNO",0,829970,3,92,829970
9,3,3_13373908,"SĘPOLNO",0,829970,4,92,829970
9,3,3_13373912,"SĘPOLNO",0,829970,4,92,829970
9,3,3_13373916,"SĘPOLNO",0,829970,4,92,829970
9,3,3_13373926,"SĘPOLNO",0,829970,5,92,829970
9,3,3_13373930,"SĘPOLNO",0,829970,5,92,829970
9,3,3_13373934,"SĘPOLNO",0,829970,5,92,829970
9,3,3_13373948,"SĘPOLNO",0,829970,6,92,829970
9,3,3_13373952,"SĘPOLNO",0,829970,6,92,829970
9,3,3_13373956,"SĘPOLNO",0,829970,6,92,829970
9,3,3_13375384,"SĘPOLNO",0,829970,1,92,829970
9,3,3_13375386,"SĘPOLNO",0,829970,1,92,829970
9,3,3_13375388,"SĘPOLNO",0,829970,1,92,829970
9,3,3_13375392,"SĘPOLNO",0,829970,1,92,829970
9,3,3_13375396,"SĘPOLNO",0,829970,1,92,829970
9,3,3_13375400,"SĘPOLNO",0,829970,1,92,829970
9,3,3_13375402,"SĘPOLNO",0,829970,1,92,829970
9,3,3_13375406,"SĘPOLNO",0,829970,2,92,829970
9,3,3_13375408,"SĘPOLNO",0,829970,2,92,829970
9,3,3_13375410,"SĘPOLNO",0,829970,2,92,829970
9,3,3_13375414,"SĘPOLNO",0,829970,2,92,829970
9,3,3_13375418,"SĘPOLNO",0,829970,2,92,829970
9,3,3_13375422,"SĘPOLNO",0,829970,2,92,829970
9,3,3_13375424,"SĘPOLNO",0,829970,2,92,829970
9,3,3_13375428,"SĘPOLNO",0,829970,3,92,829970
9,3,3_13375430,"SĘPOLNO",0,829970,3,92,829970
9,3,3_13375434,"SĘPOLNO",0,829970,3,92,829970
9,3,3_13375438,"SĘPOLNO",0,829970,3,92,829970
9,3,3_13375442,"SĘPOLNO",0,829970,3,92,829970
9,3,3_13375448,"SĘPOLNO",0,829970,4,92,829970
9,3,3_13375450,"SĘPOLNO",0,829970,4,92,829970
9,3,3_13375452,"SĘPOLNO",0,829970,4,92,829970
9,3,3_13375456,"SĘPOLNO",0,829970,4,92,829970
9,3,3_13375460,"SĘPOLNO",0,829970,4,92,829970
9,3,3_13375464,"SĘPOLNO",0,829970,4,92,829970
9,3,3_13375469,"SĘPOLNO",0,829970,5,92,829970
9,3,3_13375471,"SĘPOLNO",0,829970,5,92,829970
9,3,3_13375473,"SĘPOLNO",0,829970,5,92,829970
9,3,3_13375477,"SĘPOLNO",0,829970,5,92,829970
9,3,3_13375481,"SĘPOLNO",0,829970,5,92,829970
9,3,3_13375485,"SĘPOLNO",0,829970,5,92,829970
9,3,3_13375490,"SĘPOLNO",0,829970,6,147,829970
9,3,3_13375494,"SĘPOLNO",0,829970,6,147,829970
9,3,3_13375498,"SĘPOLNO",0,829970,6,147,829970
9,3,3_13375502,"SĘPOLNO",0,829970,6,147,829970
9,3,3_13373960,"Zajezdnia GAJ",0,830741,6,92,830741
9,3,3_13375466,"Zajezdnia GAJ",0,830741,4,92,830741
9,3,3_13375487,"Zajezdnia GAJ",0,830741,5,92,830741
9,3,3_13373882,"SĘPOLNO",0,837185,3,92,837185
9,3,3_13373902,"SĘPOLNO",0,837185,4,92,837185
9,3,3_13373920,"SĘPOLNO",0,837185,5,92,837185
9,3,3_13375404,"SĘPOLNO",0,837185,2,92,837185
9,3,3_13375426,"SĘPOLNO",0,837185,3,92,837185
9,3,3_13375446,"SĘPOLNO",0,837185,4,92,837185
9,3,3_13375467,"SĘPOLNO",0,837185,5,92,837185
9,3,3_13373901,"Zajezdnia GAJ",1,837283,3,92,837283
9,3,3_13373919,"Zajezdnia GAJ",1,837283,4,92,837283
9,3,3_13375403,"Zajezdnia GAJ",1,837283,1,92,837283
9,3,3_13375425,"Zajezdnia GAJ",1,837283,2,92,837283
9,3,3_13375445,"Zajezdnia GAJ",1,837283,3,92,837283
9,3,3_13373848,"PARK POŁUDNIOWY",1,838826,1,147,838826
9,3,3_13373852,"PARK POŁUDNIOWY",1,838826,1,147,838826
9,3,3_13373856,"PARK POŁUDNIOWY",1,838826,1,147,838826
9,3,3_13373868,"PARK POŁUDNIOWY",1,838826,2,147,838826
9,3,3_13373872,"PARK POŁUDNIOWY",1,838826,2,147,838826
9,3,3_13373876,"PARK POŁUDNIOWY",1,838826,2,147,838826
9,3,3_13373889,"PARK POŁUDNIOWY",1,838826,3,92,838826
9,3,3_13373893,"PARK POŁUDNIOWY",1,838826,3,92,838826
9,3,3_13373897,"PARK POŁUDNIOWY",1,838826,3,92,838826
9,3,3_13373907,"PARK POŁUDNIOWY",1,838826,4,92,838826
9,3,3_13373911,"PARK POŁUDNIOWY",1,838826,4,92,838826
9,3,3_13373915,"PARK POŁUDNIOWY",1,838826,4,92,838826
9,3,3_13373925,"PARK POŁUDNIOWY",1,838826,5,92,838826
9,3,3_13373929,"PARK POŁUDNIOWY",1,838826,5,92,838826
9,3,3_13373933,"PARK POŁUDNIOWY",1,838826,5,92,838826
9,3,3_13373947,"PARK POŁUDNIOWY",1,838826,6,92,838826
9,3,3_13373951,"PARK POŁUDNIOWY",1,838826,6,92,838826
9,3,3_13373955,"PARK POŁUDNIOWY",1,838826,6,92,838826
9,3,3_13373959,"PARK POŁUDNIOWY",1,838826,6,92,838826
9,3,3_13375385,"PARK POŁUDNIOWY",1,838826,1,92,838826
9,3,3_13375387,"PARK POŁUDNIOWY",1,838826,1,92,838826
9,3,3_13375391,"PARK POŁUDNIOWY",1,838826,1,92,838826
9,3,3_13375395,"PARK POŁUDNIOWY",1,838826,1,92,838826
9,3,3_13375399,"PARK POŁUDNIOWY",1,838826,1,92,838826
9,3,3_13375401,"PARK POŁUDNIOWY",1,838826,1,92,838826
9,3,3_13375405,"PARK POŁUDNIOWY",1,838826,2,92,838826
9,3,3_13375407,"PARK POŁUDNIOWY",1,838826,2,92,838826
9,3,3_13375409,"PARK POŁUDNIOWY",1,838826,2,92,838826
9,3,3_13375413,"PARK POŁUDNIOWY",1,838826,2,92,838826
9,3,3_13375417,"PARK POŁUDNIOWY",1,838826,2,92,838826
9,3,3_13375421,"PARK POŁUDNIOWY",1,838826,2,92,838826
9,3,3_13375423,"PARK POŁUDNIOWY",1,838826,2,92,838826
9,3,3_13375427,"PARK POŁUDNIOWY",1,838826,3,92,838826
9,3,3_13375429,"PARK POŁUDNIOWY",1,838826,3,92,838826
9,3,3_13375433,"PARK POŁUDNIOWY",1,838826,3,92,838826
9,3,3_13375437,"PARK POŁUDNIOWY",1,838826,3,92,838826
9,3,3_13375441,"PARK POŁUDNIOWY",1,838826,3,92,838826
9,3,3_13375447,"PARK POŁUDNIOWY",1,838826,4,92,838826
9,3,3_13375449,"PARK POŁUDNIOWY",1,838826,4,92,838826
9,3,3_13375451,"PARK POŁUDNIOWY",1,838826,4,92,838826
9,3,3_13375455,"PARK POŁUDNIOWY",1,838826,4,92,838826
9,3,3_13375459,"PARK POŁUDNIOWY",1,838826,4,92,838826
9,3,3_13375463,"PARK POŁUDNIOWY",1,838826,4,92,838826
9,3,3_13375465,"PARK POŁUDNIOWY",1,838826,4,92,838826
9,3,3_13375468,"PARK POŁUDNIOWY",1,838826,5,92,838826
9,3,3_13375470,"PARK POŁUDNIOWY",1,838826,5,92,838826
9,3,3_13375472,"PARK POŁUDNIOWY",1,838826,5,92,838826
9,3,3_13375476,"PARK POŁUDNIOWY",1,838826,5,92,838826
9,3,3_13375480,"PARK POŁUDNIOWY",1,838826,5,92,838826
9,3,3_13375484,"PARK POŁUDNIOWY",1,838826,5,92,838826
9,3,3_13375486,"PARK POŁUDNIOWY",1,838826,5,92,838826
9,3,3_13375489,"PARK POŁUDNIOWY",1,838826,6,147,838826
9,3,3_13375493,"PARK POŁUDNIOWY",1,838826,6,147,838826
9,3,3_13375497,"PARK POŁUDNIOWY",1,838826,6,147,838826
9,3,3_13375501,"PARK POŁUDNIOWY",1,838826,6,147,838826
9,3,3_13375383,"PARK POŁUDNIOWY",1,839410,1,92,839410
9,4,4_13376552,"SĘPOLNO",0,829970,1,147,829970
9,4,4_13376556,"SĘPOLNO",0,829970,1,147,829970
9,4,4_13376560,"SĘPOLNO",0,829970,1,147,829970
9,4,4_13376572,"SĘPOLNO",0,829970,2,147,829970
9,4,4_13376576,"SĘPOLNO",0,829970,2,147,829970
9,4,4_13376580,"SĘPOLNO",0,829970,2,147,829970
9,4,4_13376593,"SĘPOLNO",0,829970,3,92,829970
9,4,4_13376597,"SĘPOLNO",0,829970,3,92,829970
9,4,4_13376601,"SĘPOLNO",0,829970,3,92,829970
9,4,4_13376611,"SĘPOLNO",0,829970,4,92,829970
9,4,4_13376615,"SĘPOLNO",0,829970,4,92,829970
9,4,4_13376619,"SĘPOLNO",0,829970,4,92,829970
9,4,4_13376629,"SĘPOLNO",0,829970,5,92,829970
9,4,4_13376633,"SĘPOLNO",0,829970,5,92,829970
9,4,4_13376637,"SĘPOLNO",0,829970,5,92,829970
9,4,4_13376651,"SĘPOLNO",0,829970,6,92,829970
9,4,4_13376655,"SĘPOLNO",0,829970,6,92,829970
9,4,4_13376659,"SĘPOLNO",0,829970,6,92,829970
9,4,4_13378086,"SĘPOLNO",0,829970,1,92,829970
9,4,4_13378088,"SĘPOLNO",0,829970,1,92,829970
9,4,4_13378090,"SĘPOLNO",0,829970,1,92,829970
9,4,4_13378094,"SĘPOLNO",0,829970,1,92,829970
9,4,4_13378098,"SĘPOLNO",0,829970,1,92,829970
9,4,4_13378102,"SĘPOLNO",0,829970,1,92,829970
9,4,4_13378104,"SĘPOLNO",0,829970,1,92,829970
9,4,4_13378108,"SĘPOLNO",0,829970,2,92,829970
9,4,4_13378110,"SĘPOLNO",0,829970,2,92,829970
9,4,4_13378112,"SĘPOLNO",0,829970,2,92,829970
9,4,4_13378116,"SĘPOLNO",0,829970,2,92,829970
9,4,4_13378120,"SĘPOLNO",0,829970,2,92,829970
9,4,4_13378124,"SĘPOLNO",0,829970,2,92,829970
9,4,4_13378126,"SĘPOLNO",0,829970,2,92,829970
9,4,4_13378130,"SĘPOLNO",0,829970,3,92,829970
9,4,4_13378132,"SĘPOLNO",0,829970,3,92,829970
9,4,4_13378136,"SĘPOLNO",0,829970,3,92,829970
9,4,4_13378140,"SĘPOLNO",0,829970,3,92,829970
9,4,4_13378144,"SĘPOLNO",0,829970,3,92,829970
9,4,4_13378150,"SĘPOLNO",0,829970,4,92,829970
9,4,4_13378152,"SĘPOLNO",0,829970,4,92,829970
9,4,4_13378154,"SĘPOLNO",0,829970,4,92,829970
9,4,4_13378158,"SĘPOLNO",0,829970,4,92,829970
9,4,4_13378162,"SĘPOLNO",0,829970,4,92,829970
9,4,4_13378166,"SĘPOLNO",0,829970,4,92,829970
9,4,4_13378171,"SĘPOLNO",0,829970,5,92,829970
9,4,4_13378173,"SĘPOLNO",0,829970,5,92,829970
9,4,4_13378175,"SĘPOLNO",0,829970,5,92,829970
9,4,4_13378179,"SĘPOLNO",0,829970,5,92,829970
9,4,4_13378183,"SĘPOLNO",0,829970,5,92,829970
9,4,4_13378187,"SĘPOLNO",0,829970,5,92,829970
9,4,4_13378192,"SĘPOLNO",0,829970,6,147,829970
9,4,4_13378196,"SĘPOLNO",0,829970,6,147,829970
9,4,4_13378200,"SĘPOLNO",0,829970,6,147,829970
9,4,4_13378204,"SĘPOLNO",0,829970,6,147,829970
9,4,4_13376663,"Zajezdnia GAJ",0,830741,6,92,830741
9,4,4_13378168,"Zajezdnia GAJ",0,830741,4,92,830741
9,4,4_13378189,"Zajezdnia GAJ",0,830741,5,92,830741
9,4,4_13376585,"SĘPOLNO",0,837185,3,92,837185
9,4,4_13376605,"SĘPOLNO",0,837185,4,92,837185
9,4,4_13376623,"SĘPOLNO",0,837185,5,92,837185
9,4,4_13378106,"SĘPOLNO",0,837185,2,92,837185
9,4,4_13378128,"SĘPOLNO",0,837185,3,92,837185
9,4,4_13378148,"SĘPOLNO",0,837185,4,92,837185
9,4,4_13378169,"SĘPOLNO",0,837185,5,92,837185
9,4,4_13376604,"Zajezdnia GAJ",1,837283,3,92,837283
9,4,4_13376622,"Zajezdnia GAJ",1,837283,4,92,837283
9,4,4_13378105,"Zajezdnia GAJ",1,837283,1,92,837283
9,4,4_13378127,"Zajezdnia GAJ",1,837283,2,92,837283
9,4,4_13378147,"Zajezdnia GAJ",1,837283,3,92,837283
9,4,4_13376551,"PARK POŁUDNIOWY",1,838826,1,147,838826
9,4,4_13376555,"PARK POŁUDNIOWY",1,838826,1,147,838826
9,4,4_13376559,"PARK POŁUDNIOWY",1,838826,1,147,838826
9,4,4_13376571,"PARK POŁUDNIOWY",1,838826,2,147,838826
9,4,4_13376575,"PARK POŁUDNIOWY",1,838826,2,147,838826
9,4,4_13376579,"PARK POŁUDNIOWY",1,838826,2,147,838826
9,4,4_13376592,"PARK POŁUDNIOWY",1,838826,3,92,838826
9,4,4_13376596,"PARK POŁUDNIOWY",1,838826,3,92,838826
9,4,4_13376600,"PARK POŁUDNIOWY",1,838826,3,92,838826
9,4,4_13376610,"PARK POŁUDNIOWY",1,838826,4,92,838826
9,4,4_13376614,"PARK POŁUDNIOWY",1,838826,4,92,838826
9,4,4_13376618,"PARK POŁUDNIOWY",1,838826,4,92,838826
9,4,4_13376628,"PARK POŁUDNIOWY",1,838826,5,92,838826
9,4,4_13376632,"PARK POŁUDNIOWY",1,838826,5,92,838826
9,4,4_13376636,"PARK POŁUDNIOWY",1,838826,5,92,838826
9,4,4_13376650,"PARK POŁUDNIOWY",1,838826,6,92,838826
9,4,4_13376654,"PARK POŁUDNIOWY",1,838826,6,92,838826
9,4,4_13376658,"PARK POŁUDNIOWY",1,838826,6,92,838826
9,4,4_13376662,"PARK POŁUDNIOWY",1,838826,6,92,838826
9,4,4_13378087,"PARK POŁUDNIOWY",1,838826,1,92,838826
9,4,4_13378089,"PARK POŁUDNIOWY",1,838826,1,92,838826
9,4,4_13378093,"PARK POŁUDNIOWY",1,838826,1,92,838826
9,4,4_13378097,"PARK POŁUDNIOWY",1,838826,1,92,838826
9,4,4_13378101,"PARK POŁUDNIOWY",1,838826,1,92,838826
9,4,4_13378103,"PARK POŁUDNIOWY",1,838826,1,92,838826
9,4,4_13378107,"PARK POŁUDNIOWY",1,838826,2,92,838826
9,4,4_13378109,"PARK POŁUDNIOWY",1,838826,2,92,838826
9,4,4_13378111,"PARK POŁUDNIOWY",1,838826,2,92,838826
9,4,4_13378115,"PARK POŁUDNIOWY",1,838826,2,92,838826
9,4,4_13378119,"PARK POŁUDNIOWY",1,838826,2,92,838826
9,4,4_13378123,"PARK POŁUDNIOWY",1,838826,2,92,838826
9,4,4_13378125,"PARK POŁUDNIOWY",1,838826,2,92,838826
9,4,4_13378129,"PARK POŁUDNIOWY",1,838826,3,92,838826
9,4,4_13378131,"PARK POŁUDNIOWY",1,838826,3,92,838826
9,4,4_13378135,"PARK POŁUDNIOWY",1,838826,3,92,838826
9,4,4_13378139,"PARK POŁUDNIOWY",1,838826,3,92,838826
9,4,4_13378143,"PARK POŁUDNIOWY",1,838826,3,92,838826
9,4,4_13378149,"PARK POŁUDNIOWY",1,838826,4,92,838826
9,4,4_13378151,"PARK POŁUDNIOWY",1,838826,4,92,838826
9,4,4_13378153,"PARK POŁUDNIOWY",1,838826,4,92,838826
9,4,4_13378157,"PARK POŁUDNIOWY",1,838826,4,92,838826
9,4,4_13378161,"PARK POŁUDNIOWY",1,838826,4,92,838826
9,4,4_13378165,"PARK POŁUDNIOWY",1,838826,4,92,838826
9,4,4_13378167,"PARK POŁUDNIOWY",1,838826,4,92,838826
9,4,4_13378170,"PARK POŁUDNIOWY",1,838826,5,92,838826
9,4,4_13378172,"PARK POŁUDNIOWY",1,838826,5,92,838826
9,4,4_13378174,"PARK POŁUDNIOWY",1,838826,5,92,838826
9,4,4_13378178,"PARK POŁUDNIOWY",1,838826,5,92,838826
9,4,4_13378182,"PARK POŁUDNIOWY",1,838826,5,92,838826
9,4,4_13378186,"PARK POŁUDNIOWY",1,838826,5,92,838826
9,4,4_13378188,"PARK POŁUDNIOWY",1,838826,5,92,838826
