variant_id,stop_id
839001,319
839001,2855
839001,5296
839002,26
839002,5125
839002,3906
839002,319
839004,26
839004,5125
839004,3906
839004,319
839013,1151
839013,318
839013,3892
839013,1249
839013,27
839015,26
839015,5107
839015,3906
839015,319
839037,26
839037,1330
839037,3517
839037,508
839037,3104
839037,3514
839037,242
839037,212
839037,2579
839037,3416
839037,1251
839037,2999
839038,1230
839038,3415
839038,2828
839038,707
839038,1819
839038,1312
839038,2028
839038,1330
839038,3517
839038,508
839038,3107
839038,3514
839038,2816
839038,1154
839038,281
839039,5297
839039,4571
839039,3517
839041,5297
839041,4571
839041,869
839042,5109
839042,212
839042,1306
839042,281
839042,1962
839042,3934
839042,3890
839042,480
839042,2527
839043,788
839043,5154
839043,240
839043,1330
839043,3517
839043,508
839043,3107
839043,3892
839043,1249
839043,3134
839044,3182
839044,2861
839044,1149
839044,1865
839044,5297
839044,1142
839044,824
839044,639
839044,3895
839045,3218
839045,788
839045,5154
839045,5160
839045,240
839045,30
839045,305
839045,3900
839048,3008
839048,891
839048,1138
839048,3412
839048,211
839048,240
839048,3518
839049,26
839049,1330
839049,3517
839049,508
839049,3104
839049,3514
839049,242
839049,212
839049,2579
839049,3416
839052,1230
839052,3415
839052,2828
839052,707
839052,1819
839052,1312
839052,2028
839052,1330
839052,3517
839052,508
839052,3107
839052,3514
839052,2816
839052,1154
839052,281
839054,1230
839054,3415
839054,2828
839054,707
839054,1819
839054,1312
839054,2028
839054,1330
839054,3517
839054,508
839055,480
839055,2035
839056,1215
839056,481
839060,5296
839064,1151
839064,305
839064,3891
839075,103
839075,3762
839075,5154
839076,242
839076,5167
839076,5155
839076,115
839076,3136
839077,115
839077,3136
839078,3895
839079,2815
839079,3891
839079,396
839079,2342
839083,3183
839083,2855
839084,1312
839084,2028
839084,3517
839084,508
839084,3102
839086,212
839086,2479
839086,115
839087,5296
839088,5154
839088,5160
839088,240
839088,30
839088,305
839088,3900
839090,637
839091,650
839091,965
839091,1330
839091,3517
839091,480
839092,638
839094,553
839094,4894
839094,5123
839094,3517
839094,480
839094,2527
839098,553
839098,4894
839098,5123
839098,3517
839098,480
839098,3894
839102,1149
839102,1865
839102,5297
839102,1142
839102,824
839102,639
839102,3895
839103,2861
839103,1149
839103,5274
839138,4573
839138,1580
839138,2742
839144,3908
839147,3523
839147,1548
839147,4899
839151,1398
839151,1541
839151,1581
839151,1502
839151,1572
839156,148
839156,1705
839157,992
839157,1705
839161,148
839161,1705
839162,153
839162,148
839166,1704
839166,149
839166,153
839169,992
839169,1015
839169,1705
839170,992
839170,1015
839170,1705
839198,4700
839198,3537
839198,638
839198,4646
839210,1901
839210,604
839210,708
839210,711
839210,3422
839210,4431
839210,4523
839210,3641
839210,3027
839210,4659
839210,2254
839239,788
839239,211
839246,4250
839246,1614
839246,2817
839250,1578
839250,1544
839250,1407
839250,1532
839262,4728
839262,4521
839262,3123
839262,636
839267,1782
839267,638
839267,3124
839267,4439
839273,1149
839273,5297
839273,240
839273,1782
839273,639
839273,3899
839275,952
839275,1782
839278,636
839278,818
839278,242
839278,5296
839278,271
839280,1149
839280,5297
839280,240
839280,1782
839281,4894
839281,3517
839281,3573
839283,3134
839283,5107
839283,3906
839283,3104
839283,3526
839283,547
839283,242
839283,5155
839283,2479
839285,3901
839285,315
839285,1782
839285,641
839286,977
839286,820
839286,1782
839290,2274
839290,3415
839290,2828
839295,642
839295,636
839295,1312
839295,1176
839295,4517
839295,4893
839295,1901
839295,604
839295,605
839295,708
839295,711
839295,3421
839301,1704
839301,149
839302,1704
839302,72
839302,1125
839302,4804
839302,114
839303,1704
839307,1704
839307,149
839308,83
839308,2482
839308,73
839308,3467
839308,2839
839309,1704
839309,895
839310,1704
839310,149
839310,912
839311,148
839311,1705
839319,2838
839319,3476
839319,74
839319,1025
839327,1093
839327,4254
839327,4566
839327,3608
839327,4432
839327,3415
839327,2828
839327,707
839327,603
839328,3641
839328,3027
839328,4659
839328,2254
839330,242
839330,1813
839330,212
839330,3547
839330,5288
839332,636
839332,818
839332,3517
839332,508
839332,3106
839332,3514
839332,396
839333,1901
839333,613
839333,3895
839334,3890
839334,3518
839334,3106
839334,509
839334,3526
839334,2816
839334,650
839334,665
839335,667
839335,636
839336,637
839336,666
839336,212
839336,195
839336,179
839337,1233
839337,3105
839337,509
839337,3526
839337,841
839337,1176
839337,804
839337,576
839337,567
839340,647
839340,637
839342,1901
839343,1901
839343,604
839343,708
839343,711
839343,3420
839344,603
839344,1900
839344,4892
839349,788
839349,5154
839349,240
839351,636
839351,818
839351,3517
839351,508
839351,3106
839358,3762
839358,5160
839364,1160
839364,824
839364,651
839364,3517
839364,508
839364,3106
839364,3514
839364,3901
839365,3890
839365,3518
839365,3106
839365,509
839365,3526
839365,2816
839365,650
839365,665
839366,637
839366,668
839367,637
839367,666
839367,212
839367,195
839367,179
839369,3517
839369,3518
839369,1218
839369,3894
839369,4138
839369,4123
839370,3517
839370,3518
839370,1218
839370,3894
839370,4138
839370,4123
839370,4375
839373,4652
839373,636
839373,818
839373,242
839373,5296
839373,271
839374,707
839375,509
839375,3526
839375,841
839375,2029
839375,1313
839375,637
839377,603
839377,1061
839377,554
839378,2528
839378,481
839378,509
839378,3526
839378,547
839379,1215
839379,481
839386,1396
839386,1750
839388,1542
839388,3523
839388,1419
839388,1547
839388,2536
839389,4896
839389,1470
839389,1420
839389,1581
839389,1502
839389,1572
839390,4896
839390,1420
839390,1581
839390,4572
839391,1578
839391,1544
839391,1407
839391,1532
839392,2356
839392,5180
839392,1595
839392,1616
839392,3520
839392,1397
839392,3907
839393,3908
839393,1398
839393,3522
839393,1615
839393,1596
839393,5179
839393,2355
839394,1573
839394,1501
839394,1387
839394,4685
839394,2817
839394,1531
839394,1408
839395,4896
839395,1470
839395,1420
839395,3521
839397,1573
839397,1501
839397,1580
839397,1533
839398,1548
839398,1420
839398,1581
839398,1502
839398,1572
839400,1542
839402,1548
839402,1420
839402,3521
839402,2820
839409,2820
839409,1496
839409,1604
839411,1573
839411,1501
839411,1580
839411,1533
839414,1897
839414,2034
839414,1417
839414,1533
839416,1534
839416,1581
839416,1502
839416,2355
839418,1419
839418,4897
839418,1628
839419,4896
839419,1420
839421,2741
839421,1581
839421,4572
839424,1680
839424,1578
839424,1544
839425,1398
839425,1541
839425,1579
839425,1396
839426,1398
839426,1541
839426,1579
839426,1868
839428,2356
839428,5180
839428,1595
839428,1533
839429,3908
839429,1398
839430,2356
839430,5180
839430,1578
839430,1565
839433,3908
839433,1398
839434,1541
839434,1581
839434,1502
839434,2355
839435,1573
839435,1501
839435,1580
839435,1544
839435,1397
839436,3415
839436,2828
839436,707
839436,603
839436,1900
839436,4892
839437,509
839437,3526
839437,841
839437,2029
839437,1313
839437,637
839437,3833
839438,3415
839438,2828
839438,707
839438,602
839438,613
839439,2899
839439,55
839439,1945
839439,2274
839439,2304
839439,3415
839439,2828
839439,707
839439,603
839439,4892
839439,1330
839439,3517
839439,508
839440,509
839440,3526
839440,2953
839440,546
839440,4893
839441,1759
839441,116
839441,788
839443,2899
839443,51
839443,2274
839443,3415
839443,2828
839443,707
839444,2594
839444,934
839450,603
839450,4892
839450,1330
839450,2815
839450,3891
839450,396
839450,2342
839455,1160
839455,824
839455,651
839466,2251
839467,1015
839467,1705
839468,1015
839468,1705
839469,1015
839469,1705
839470,1015
839471,1704
839471,2251
839471,895
839485,637
839485,5108
839485,680
839485,5341
839486,5340
839486,1169
839486,5109
839486,1318
839486,642
839486,639
839486,1248
839507,115
839507,4794
839507,3925
839507,2482
839507,73
839507,1705
839508,115
839508,4794
839508,3925
839508,2482
839508,73
839508,1705
839509,115
839509,4794
839509,3925
839509,2482
839509,73
839509,1705
839510,115
839510,4794
839510,3925
839510,2482
839510,73
839515,115
839515,1139
839515,3925
839515,799
839515,1025
839517,115
839517,1139
839517,3925
839517,799
839517,1025
839533,1534
839533,1418
839533,2031
839533,1897
839546,1548
839546,1420
839546,1533
839548,2818
839548,5310
839548,2031
839548,1897
839549,2356
839549,1501
839549,1580
839551,1573
839551,1501
839551,1387
839551,4685
839551,2817
839554,1635
839554,4685
839554,1544
839554,3523
839554,1418
839554,2031
839554,1897
839555,3523
839555,1418
839555,2031
839555,1495
839565,1705
839565,4201
839566,1705
839568,1705
839583,2880
839583,553
839583,4892
839583,1330
839583,3517
839583,508
839583,3105
839583,3514
839583,242
839583,212
839583,129
839583,1251
839584,553
839584,4892
839584,1330
839584,3517
839584,508
839584,3103
839584,480
839584,2527
839585,2880
839585,553
839585,4892
839585,1330
839585,3517
839585,508
839590,2880
839590,553
839590,804
839590,637
839593,553
839593,4892
839593,1330
839593,3517
839593,508
839594,553
839594,4892
